,id,title,director,actor,genre,story,platform,time,age,year,thumb,photo1,photo2,video
21,22,백두산,Kim Byung-seo,"Lee Byung-hun, Ha Jung-woo, Ma Dong-seok","
액션,?모험,?스릴러
","대한민국 관측 역사상 최대 규모의 백두산 폭발 발생. 갑작스러운 재난에 한반도는 순식간에 아비규환이 되고, 남과 북 모두를 집어삼킬 추가 폭발이 예측된다. 사상 초유의 재난을 막기 위해 전유경은 백두산 폭발을 연구해 온 지질학 교수 강봉래의 이론에 따른 작전을 계획하고, 전역을 앞둔 특전사 EOD 대위 조인창이 남과 북의 운명이 걸린 비밀 작전에 투입된다. 작전의 키를 쥔 북한 무력부 소속 일급 자원 리준평과 접선에 성공한 인창. 하지만 준평은 속을 알 수 없는 행동으로 인창을 곤란하게 만든다. 한편, 인창이 북한에서 펼쳐지는 작전에 투입된 사실도 모른 채 서울에 홀로 남은 최지영은 재난에 맞서 살아남기 위해 고군분투하고 그 사이, 백두산 마지막 폭발까지의 시간은 점점 가까워 가는데…",왓챠,"
2시간 8분
    ",12 이용가,2019,https://www.themoviedb.org//t/p/w300_and_h450_bestv2/1n5q3XpEhCe7TnGHzsHs5pwVT8O.jpg,https://www.themoviedb.org//t/p/w300_and_h450_bestv2/1n5q3XpEhCe7TnGHzsHs5pwVT8O.jpg,https://www.themoviedb.org//t/p/w533_and_h300_bestv2/h9DIlghaiTxbQbt1FIwKNbQvEL.jpg,https://www.themoviedb.org//video/play?key=Evu7gHNqhT4
22,23,신과함께-죄와 벌,Kim Yong-hwa,"Ha Jung-woo, Cha Tae-hyun, Ju Ji-hoon","
드라마,?판타지,?액션
","살인, 나태, 거짓, 불의, 배신, 폭력, 천륜 7개의 지옥에서 7번의 재판을 무사히 통과한 망자만이 환생하여 새로운 삶을 시작할 수 있다. 화재 사고 현장에서 여자아이를 구하고 죽음을 맞이한 소방관 자홍, 그의 앞에 저승차사 해원맥과 덕춘이 나타난다. 자신의 죽음이 아직 믿기지도 않는데 덕춘은 정의로운 망자이자 귀인이라며 그를 치켜세운다. 저승으로 가는 입구, 초군문에서 그를 기다리는 또 한 명의 차사 강림, 그는 차사들의 리더이자 앞으로 자홍이 겪어야 할 7개의 재판에서 변호를 맡아줄 변호사이기도 하다. 염라대왕에게 천년 동안 49명의 망자를 환생시키면 자신들 역시 인간으로 환생시켜 주겠다는 약속을 받은 삼차사들, 그들은 자신들이 변호하고 호위해야 하는 48번째 망자이자 19년 만에 나타난 의로운 귀인 자홍의 환생을 확신하지만, 각 지옥에서 자홍의 과거가 하나 둘씩 드러나면서 예상치 못한 고난과 맞닥뜨리는데…",왓챠,"
2시간 19분
    ",12 이용가,2017,https://www.themoviedb.org//t/p/w300_and_h450_bestv2/5j2YVF7VouLG0Ze96SEsj4DnVQM.jpg,https://www.themoviedb.org//t/p/w300_and_h450_bestv2/5j2YVF7VouLG0Ze96SEsj4DnVQM.jpg,https://www.themoviedb.org//t/p/w533_and_h300_bestv2/wyv2Y9vXYJwJzF6cNVuVwVOsOUj.jpg,https://www.themoviedb.org//video/play?key=SC_JhOyvCXw
23,24,연애 빠진 로맨스,Jeong Ga-young,"Jun Jong-seo, Son Suk-ku, Gong Min-jeung","
로맨스,?코미디
","일도 연애도 마음대로 되지 않는 스물아홉 자영, 전 남친과의 격한 이별 후 호기롭게 연애 은퇴를 선언했지만 참을 수 없는 외로움에 못 이겨 최후의 보루인 데이팅 어플로 상대를 검색한다. 일도 연애도 호구 잡히기 일쑤인 서른셋 우리, 뒤통수 제대로 맞은 연애의 아픔도 잠시  편집장으로부터 19금 칼럼을 떠맡게 되고 데이팅 어플에 반강제로 가입하게 된다. 1도 기대하지 않았지만, 1일 차부터 둘은 서로에게 급속도로 빠져들게 되고 연애인 듯 아닌 듯 미묘한 관계 속에 누구 하나 속마음을 쉽게 터놓지 못하는데...",왓챠,"
1시간 34분
    ",15 이용가,2021,https://www.themoviedb.org//t/p/w300_and_h450_bestv2/hYbAzG9EZoKWjFa64XvISlQzeJ5.jpg,https://www.themoviedb.org//t/p/w300_and_h450_bestv2/hYbAzG9EZoKWjFa64XvISlQzeJ5.jpg,https://www.themoviedb.org//t/p/w533_and_h300_bestv2/qjiDAloN0AlF3J0qUmefYhhsrLH.jpg,https://www.themoviedb.org//video/play?key=03jxMkPJEPQ
24,25,감기,Kim Sung-soo,"Jang Hyuk, Soo Ae, Park Min-ha","
액션,?SF
","밀입국 노동자들을 분당으로 실어 나른 남자가 원인불명의 바이러스에 감염되어 사망한다. 환자가 사망한지 채 24시간이 되지 않아 분당의 모든 병원에서 동일한 환자들이 속출한다. 사망자들은 기하급수적으로 늘어나지만 분당의 시민들은 무방비상태로 바이러스에 노출된다. 감염의 공포가 대한민국을 엄습하고, 호흡기를 통해 초당 3.4명 감염, 36시간 내 사망에 이르는 사상 최악의 바이러스에 정부는 2차 확산을 방지하기 위해 국가 재난사태를 발령, 급기야 도시 폐쇄라는 초유의 결정을 내린다. 피할 새도 없이 격리된 사람들은 일대혼란에 휩싸이게 되고, 대재난 속 사랑하는 이들을 구하기 위한 사람들과 죽음에서 살아 남기 위한 사람들은 목숨을 건 사투를 시작하는데…",왓챠,"
2시간 1분
    ",15 이용가,2013,https://www.themoviedb.org//t/p/w300_and_h450_bestv2/7fQlPXebfjEqjysW3rv4RyNplih.jpg,https://www.themoviedb.org//t/p/w300_and_h450_bestv2/7fQlPXebfjEqjysW3rv4RyNplih.jpg,https://www.themoviedb.org//t/p/w533_and_h300_bestv2/uFwnUQ3ZwE5EbBEDBzs1bRPlOx8.jpg,https://www.themoviedb.org//video/play?key=WF7QgKiyIMA
25,26,해운대,JK Youn,"Sol Kyung-gu, Ha Ji-won, Park Joong-hoon","
액션,?드라마,?스릴러
","해운대 토박이 만식은 연희를 좋아하면서도 자신의 마음을 숨길 수 밖에 없다. 그러던 어느 날, 만식은 오랫동안 가슴 속에 담아두었던 자신의 마음을 전하기로 결심하고 연희를 위해 멋진 프로포즈를 준비한다. 한편 국제해양연구소의 지질학자 김휘 박사는 대마도와 해운대를 둘러싼 동해의 상황이 5년전 발생했던 인도네시아 쓰나미와 흡사하다는 엄청난 사실을 발견하게 된다. 그는 안전하지 않다고 수차례 강조하지만 그의 경고에도 불구하고 재난 방재청은 지질학적 통계적으로 쓰나미가 한반도를 덮칠 확률은 없다고 단언한다. 그 순간에도 바다의 상황은 시시각각 변해가고, 일본 대마도가 내려 앉으면서 초대형 쓰나미가 생성된다. 한여름 더위를 식히고 있는 수백만의 휴가철 인파와 평화로운 일상을 보내고 있는 부산 시민들, 그리고 이제 막 서로의 마음을 확인한 만식과 연희를 향해 초대형 쓰나미가 시속 800km의 빠른 속도로 밀려오는데...",왓챠,"
2시간 9분
    ",12 이용가,2009,https://www.themoviedb.org//t/p/w300_and_h450_bestv2/b8oI2Gx12Wf51HqkRnKrCuzP5g7.jpg,https://www.themoviedb.org//t/p/w300_and_h450_bestv2/b8oI2Gx12Wf51HqkRnKrCuzP5g7.jpg,https://www.themoviedb.org//t/p/w533_and_h300_bestv2/pMgVSiUBe5tGFlVf0wVJQeelOhL.jpg,없음
26,27,곤지암,Jung Bum-shik,"Wi Ha-jun, Park Ji-hyun, Oh Ah-yeon","
공포,?미스터리
","1979년 환자 42명의 집단 자살과 병원장의 실종 이후, 섬뜩한 괴담으로 둘러싸인 곤지암 정신병원으로 공포체험을 떠난 7명의 멤버들. 원장실, 집단 치료실, 실험실, 열리지 않는 402호. 괴담의 실체를 담아내기 위해 병원 내부를 촬영하기 시작하던 멤버들에게 상상도 못한 기이하고 공포스러운 일들이 실제로 벌어지기 시작 하는데…",왓챠,"
1시간 34분
    ",15 이용가,2018,https://www.themoviedb.org//t/p/w300_and_h450_bestv2/sCLqWiJxp2rq2wuvuv8N2KvaNhB.jpg,https://www.themoviedb.org//t/p/w300_and_h450_bestv2/sCLqWiJxp2rq2wuvuv8N2KvaNhB.jpg,https://www.themoviedb.org//t/p/w533_and_h300_bestv2/cIGKR70sYFEoI5A7bdt821hbrXA.jpg,https://www.themoviedb.org//video/play?key=ePWUMuK-F9Q
27,28,"장화, 홍련",Kim Jee-woon,"Lim Soo-jung, Moon Geun-young, Yum Jung-ah","
드라마,?공포,?미스터리
","인적이 드문 시골, 이름 모를 들꽃들이 소담하게 피어 있는 신작로 끝에 일본식 목재 가옥이 홀로 서 있다. 낮이면 피아노 소리가 들려 올 듯 아름다운 그 집은 그러나,어둠이 내리면 귀기 서린 음산함을 뿜기 시작한다. 예사롭지 않은 기운이 서려 있는 이 집에서 어른도 아이도 아닌 아름다운 두자매. 수미.수연이, 아름답지만 신경이 예민한 새엄마와 함께 살게 된 그날. 그 가족의 괴담이 시작된다.",왓챠,"
1시간 55분
    ",12 이용가,2003,https://www.themoviedb.org//t/p/w300_and_h450_bestv2/aPUxyX8mfxMEgOvbzPyNhNkdfN.jpg,https://www.themoviedb.org//t/p/w300_and_h450_bestv2/aPUxyX8mfxMEgOvbzPyNhNkdfN.jpg,https://www.themoviedb.org//t/p/w533_and_h300_bestv2/y923c7H8rnP5V1pxuXZegeyhp7t.jpg,https://www.themoviedb.org//video/play?key=DVcEO8r2ouM
28,29,설국열차,Bong Joon-ho,"Chris Evans, Song Kang-ho, John Hurt","
액션,?SF,?드라마
","기상 이변으로 모든 것이 꽁꽁 얼어붙은 지구, 살아남은 사람들을 태운 기차 한 대가 끝없이 궤도를 달리고 있다. 춥고 배고픈 사람들이 바글대는 빈민굴 같은 꼬리칸, 그리고 선택된 사람들이 술과 마약까지 즐기며 호화로운 객실을 뒹굴고 있는 앞쪽칸. 열차 안의 세상은 결코 평등하지 않다. 기차가 달리기 시작한 17년째, 꼬리칸의 젊은 지도자 커티스는 긴 세월 준비해 온 폭동을 일으킨다. 기차의 심장인 엔진을 장악하고 기차 전체를 해방시키기 위해 절대권력자 윌포드가 도사리고 있는 엔진 칸을 향해 질주하는 커티스와 꼬리칸 사람들. 그들 앞에 예기치 못한 상황들이 기다리고 있는데...",왓챠,"
2시간 7분
    ",15 이용가,2013,https://www.themoviedb.org//t/p/w300_and_h450_bestv2/pRZMtKQpP3fH84YXs02yytUk4ee.jpg,https://www.themoviedb.org//t/p/w300_and_h450_bestv2/pRZMtKQpP3fH84YXs02yytUk4ee.jpg,https://www.themoviedb.org//t/p/w533_and_h300_bestv2/33dV6HAnXBmwKl640gO3U4auqUN.jpg,https://www.themoviedb.org//video/play?key=xVh3bh0N68Q
29,30,미션 파서블,Kim Hyung-joo,"Kim Young-kwang, Lee Sun-bin, Oh Dae-hwan","
코미디,?액션,?스릴러
","입금만 되면 뭐든 가능해지는 흥신소 사장 우수한 앞에 어느 날 열정 충만 비밀 요원 유다희가 현금 천 만원과 함께 찾아 온다. 무기 밀매 사건을 해결하자며, 대놓고 공조를 요청해 온 것. 혼자일 때보다 둘일 때 더 눈에 띄는 두 사람. 작전을 거듭해 갈수록 사건은 커져만 가고, 형사들이 오해할만한 단서를 여기저기 흘리고 다녀 수배 목록에 오르기도 하지만 아찔한 이 공조를 멈출 수는 없다.",왓챠,"
1시간 44분
    ",15 이용가,2021,https://www.themoviedb.org//t/p/w300_and_h450_bestv2/xul24PvmhG1smXsAcOPCeeuKLUN.jpg,https://www.themoviedb.org//t/p/w300_and_h450_bestv2/xul24PvmhG1smXsAcOPCeeuKLUN.jpg,https://www.themoviedb.org//t/p/w533_and_h300_bestv2/4sQkqNL45516oqadFiJ2Vhaxtdm.jpg,https://www.themoviedb.org//video/play?key=qBUg1Sy5HwQ
30,31,살인의 추억,Bong Joon-ho,"Song Kang-ho, Kim Sang-kyung, Kim Roi-ha","
범죄,?드라마,?스릴러
","1986년 경기도. 젊은 여인이 무참히 강간, 살해당한 시체로 발견된다. 2개월 후 비슷한 수법의 강간살인사건이 연이어 발생하면서 사건은 세간의 주목을 받기 시작하고, 일대는 연쇄살인이라는 생소한 범죄의 공포에 휩싸인다. 사건 발생 지역에 특별수사본부가 설치되고, 수사본부는 구희봉 반장을 필두로 지역토박이 형사 박두만과 조용구, 그리고 서울 시경에서 자원해 온 서태윤이 배치된다. 육감과 폭력으로 수사를 진행하는 박형사와 증거와 과학수사를 추구하는 서형사는 수사 내내 마찰을 일으키는데...",왓챠,"
2시간 7분
    ",15 이용가,2003,https://www.themoviedb.org//t/p/w300_and_h450_bestv2/sujAihJHmNMfeMNQ004KYIPvrGA.jpg,https://www.themoviedb.org//t/p/w300_and_h450_bestv2/sujAihJHmNMfeMNQ004KYIPvrGA.jpg,https://www.themoviedb.org//t/p/w533_and_h300_bestv2/njaw7QZy5ni8ZDydx3b1EDpEfwk.jpg,https://www.themoviedb.org//video/play?key=lEqIv23MJLI
31,32,괴물,Bong Joon-ho,"Song Kang-ho, Byun Hee-bong, Park Hae-il","
공포,?드라마,?SF
","아버지가 운영하는 한강매점, 늘어지게 낮잠 자던 강두는 우연히 특이한 광경을 목격하게 된다. 생전 보도 못한 무언가가 한강다리에 매달려 움직이는 것이다. 정체를 알 수 없는 괴물은 둔치 위로 올라와 사람들을 거침없이 깔아뭉개고, 무차별로 물어뜯기 시작한다. 순식간에 아수라장으로 돌변하는 한강변. 강두도 뒤늦게 딸 현서를 데리고 정신없이 도망가지만, 꼭 잡았던 현서의 손을 놓치고 만다. 하루아침에 집과 생계, 그리고 현서까지 모든 것을 잃게 된 강두 가족. 돈도 없고 빽도 없는 그들은 위험구역으로 선포된 한강 어딘가에 있을 현서를 찾아 나선다.",왓챠,"
1시간 59분
    ",12 이용가,2006,https://www.themoviedb.org//t/p/w300_and_h450_bestv2/AswplPGdIc5Uv8OGklFSw9TRtgd.jpg,https://www.themoviedb.org//t/p/w300_and_h450_bestv2/AswplPGdIc5Uv8OGklFSw9TRtgd.jpg,https://www.themoviedb.org//t/p/w533_and_h300_bestv2/44F22wn408ya0sipaezfRhTiBpQ.jpg,https://www.themoviedb.org//video/play?key=u2GGvrNo4HI
32,33,내일의 기억,Seo Yu-min,"Kim Kang-woo, Seo Yea-ji, Bae Yoo-ram","
미스터리,?스릴러
","사고로 기억을 잃은 채 깨어난 수진 옆엔 자상한 남편 지훈이 그녀를 세심하게 돌봐주고 있다. 그리고 집에 돌아온 후, 마주친 이웃들의 위험한 미래가 보이기 시작하자 수진은 혼란에 빠진다. 그러던 어느 날 길에서 만난 옛 직장 동료는 수진을 걱정하며 지훈에 대한 믿기 힘든 소리를 하고, 때마침 발견한 사진에서 사진 속 남편 자리엔 지훈이 아닌 다른 남자가 있다.",왓챠,"
1시간 39분
    ",15 이용가,2021,https://www.themoviedb.org//t/p/w300_and_h450_bestv2/5VdCj7o8DsDz66MYwX3iV2Stia3.jpg,https://www.themoviedb.org//t/p/w300_and_h450_bestv2/5VdCj7o8DsDz66MYwX3iV2Stia3.jpg,https://www.themoviedb.org//t/p/w533_and_h300_bestv2/jMmfVsefR4SJOs99p0ghUAjyg6V.jpg,https://www.themoviedb.org//video/play?key=2cIwqXS_ZK0
33,34,소원,Lee Joon-ik,"Sol Kyung-gu, Uhm Ji-won, Lee Re","
드라마,?가족
","어느 비 오는 아침, 학교를 가던 9살 소녀 소원은 술에 취한 아저씨에게 끌려가 믿고 싶지 않은 사고를 당한다. 이 일로 몸과 마음에 지울 수 없는 상처를 받은 소원이네 가족. 하지만 절망 끝에서 희망을 찾아 나서는데...",왓챠,"
2시간 3분
    ",12 이용가,2013,https://www.themoviedb.org//t/p/w300_and_h450_bestv2/PZlNvDwKwHeHUsXnd6SEDXWZNn.jpg,https://www.themoviedb.org//t/p/w300_and_h450_bestv2/PZlNvDwKwHeHUsXnd6SEDXWZNn.jpg,https://www.themoviedb.org//t/p/w533_and_h300_bestv2/l5K9elugftlcyIHHm4nylvsn26X.jpg,https://www.themoviedb.org//video/play?key=zExDHXDa77o
34,35,최종병기 활,Kim Han-min,"Park Hae-il, Moon Chae-won, Kim Moo-yul","
드라마,?액션,?역사,?스릴러
","50만 포로가 끌려간 병자호란, 치열했던 전쟁의 한 복판에 역사가 기록하지 못한 위대한 신궁이 있었다.  역적의 자손이자 조선 최고의 신궁 남이. 유일한 피붙이인 누이 자인의 행복만을 바라며 살아간다.어렵사리 맞이한 자인의 혼인날, 가장 행복한 순간에 청나라 정예부대(니루)의 습격으로 자인과 신랑 서군이 포로로 잡혀가고 만다. 남이는 아버지가 남겨준 활에 의지해 청군의 심장부로 거침없이 전진한다.귀신과도 같은 솜씨로 청나라 정예부대(니루)를 하나 둘씩 처치하는 남이, 한 발 한 발 청군의 본거지로 접근해간다. 남이의 신묘한 활솜씨를 알아챈 청의 명장 쥬신타는 왕자 도르곤과 부하들을 지키기 위해 남이를 추격하기 시작한다. 날아오는 방향을 예측할 수 없는 곡사를 사용하는 남이와 무시무시한 파괴력을 가진 육량시를 사용하는 쥬신타, 가장 소중한 것을 지키기 위한 사상 최대 활의 전쟁을 시작한다.",왓챠,"
2시간 2분
    ",15 이용가,2011,https://www.themoviedb.org//t/p/w300_and_h450_bestv2/gaXSEQ2XzkFnKxYIvkqj4Tidltk.jpg,https://www.themoviedb.org//t/p/w300_and_h450_bestv2/gaXSEQ2XzkFnKxYIvkqj4Tidltk.jpg,https://www.themoviedb.org//t/p/w533_and_h300_bestv2/r5aGfc96qGxIQGP1ijvB3cvpYQq.jpg,https://www.themoviedb.org//video/play?key=PX8zA7a4iH0
35,36,태극기 휘날리며,Kang Je-kyu,"Jang Dong-gun, Won Bin, Lee Eun-ju","
액션,?모험,?드라마,?역사,?전쟁
","1950년 6월. 서울 종로에서 가족의 생계를 책임지기 위해 열심히 살아가는 진태는 힘든 생활 속에도 약혼녀 영신과의 결혼과, 세상에서 가장 소중하게 생각하는 동생 진석의 대학진학을 위해 언제나 활기차고 밝은 생활을 해 나간다. 6월의 어느 날, 한반도에 전쟁이 일어났다는 호외가 배포되면서 평화롭기만 하던 서울은 순식간에 싸이렌 소리와 폭발음, 그리고 사람들의 비명 소리로 가득해진다. 이에 남쪽으로 피난을 결정한 진태는 영신과 가족들을 데리고 수많은 피난행렬에 동참하지만, 피난열차를 타기 위해 도착한 대구역사에서 거대한 운명의 소용돌이에 말려들고 만다.",왓챠,"
2시간 28분
    ",15 이용가,2004,https://www.themoviedb.org//t/p/w300_and_h450_bestv2/9ZfNS44SZQd13EVUSu0VwEo7y18.jpg,https://www.themoviedb.org//t/p/w300_and_h450_bestv2/9ZfNS44SZQd13EVUSu0VwEo7y18.jpg,https://www.themoviedb.org//t/p/w533_and_h300_bestv2/dx3c5kdZUNDZujNv2XvHrqR3kMN.jpg,없음
36,37,택시운전사,Jang Hoon,"Song Kang-ho, Thomas Kretschmann, Yoo Hae-jin","
액션,?드라마,?역사
","택시운전사 만섭은 아내를 여의고 11살 딸을 키우며 어렵게 살림을 꾸리는 가장. 외국손님을 태우고 광주에 갔다 통금 전에 돌아오면 밀린 월세를 갚을 수 있는 거금 10만원을 준다는 말에  독일기자 피터를 태우고 영문도 모른 채 길을 나선다. 피터는 독일 공영방송 소속 기자로, 일본에서 ‘광주가 심상치 않다’는 말을 듣고 광주로 향한다. 어떻게든 택시비를 받아야 하는 만섭의 기지로 검문을 뚫고 겨우 들어선 광주. 위험하니 서울로 돌아가자는 만섭의 만류에도 피터는 대학생 재식과 황기사의 도움 속에 촬영을 시작하는데...",왓챠,"
2시간 17분
    ",15 이용가,2017,https://www.themoviedb.org//t/p/w300_and_h450_bestv2/pCdx7X5JLaSJZLNVtpryGSdjvvB.jpg,https://www.themoviedb.org//t/p/w300_and_h450_bestv2/pCdx7X5JLaSJZLNVtpryGSdjvvB.jpg,https://www.themoviedb.org//t/p/w533_and_h300_bestv2/eEJVX5w6rbeQGls3pNY7wYhB5YB.jpg,https://www.themoviedb.org//video/play?key=E1LSb0mp0Yk
37,38,늑대소년,Jo Sung-hee,"Song Joong-ki, Park Bo-young, Yoo Yeon-seok","
로맨스,?판타지
","요양 차 가족들과 한적한 마을로 이사 간 소녀는 어둠 속에 몸을 숨긴 의문의 늑대소년을 발견한다. 야생의 눈빛으로 사람 같지 않은 행동을 보이는 소년에게 왠지 마음이 쓰이는 소녀는 먹을 것을 보고 기다리는 법, 옷 입는 법, 글을 읽고 쓰는 법 등 소년에게 세상에서 살아가는 방법들을 하나씩 가르쳐준다. 태어나 처음으로 자신을 향해 손을 내밀어준 소녀에게 애틋한 감정이 싹트는 소년.  그러던 어느 날 예기치 못한 위기 속에 소년의 숨겨져 있던 위험한 본성이 드러나고, 소년은 순식간에 마을 사람들에게 두려움과 공포의 대상이 되어버리는데……",왓챠,"
2시간 5분
    ",15 이용가,2012,https://www.themoviedb.org//t/p/w300_and_h450_bestv2/4aQ3yPJCNILHR9SrtBjMmCvn3nG.jpg,https://www.themoviedb.org//t/p/w300_and_h450_bestv2/4aQ3yPJCNILHR9SrtBjMmCvn3nG.jpg,https://www.themoviedb.org//t/p/w533_and_h300_bestv2/8wKDBmmSoLRMtf42dhu7uUDKS1c.jpg,https://www.themoviedb.org//video/play?key=ASmNAu0NS54
38,39,끝까지 간다,Kim Seong-hun,"Lee Sun-kyun, Cho Jin-woong, Jeong Man-sik","
액션,?범죄,?스릴러
","어머니의 장례식 날, 급한 연락을 받고 경찰서로 향하던 형사 고건수.  아내의 이혼 통보, 갑작스런 내사 소식까지,  스트레스 폭발 직전의 건수는 실수로 사람을 치는 사고를 일으키고 만다.  되돌릴 수 없는 상황! 어떻게든 모면해야 하는 건수는  누구도 찾을 수 없는 곳, 바로 어머니의 관 속에 시체를 숨기는데...",왓챠,"
1시간 51분
    ",15 이용가,2014,https://www.themoviedb.org//t/p/w300_and_h450_bestv2/8hPSjf9A2BJhSH7XsfcBx5OcEGc.jpg,https://www.themoviedb.org//t/p/w300_and_h450_bestv2/8hPSjf9A2BJhSH7XsfcBx5OcEGc.jpg,https://www.themoviedb.org//t/p/w533_and_h300_bestv2/oJrpuL6abEVbuNCcwZlr7nJpNpk.jpg,https://www.themoviedb.org//video/play?key=H8-FPkguiKE
39,40,감시자들,Cho Ui-seok,"Sol Kyung-gu, Jung Woo-sung, Han Hyo-joo","
범죄,?액션,?스릴러
","범죄 대상에 대한 감시만을 전문적으로 담당하는 경찰 내 특수조직 감시반. 동물적인 직감과 본능으로 범죄를 쫓는 감시 전문가 황반장이 이끄는 감시반에 탁월한 기억력과 관찰력을 지닌 신참 하윤주가 합류한다. 그리고 얼마 후 감시반의 철저한 포위망마저 무용지물로 만든 범죄가 벌어진다. 단 3분만에 한 치의 실수도 없이 벌어진 무장강도사건. 얼굴도, 단서도 남기지 않은 그들의 존재에 모든 시선이 꽂힌다. 철저하게 짜여진 계획 하에 움직이며 1초의 오차도 용납하지 않는 범죄 조직의 리더 제임스. 자신의 존재를 절대 드러내지 않는 그는 감시반의 추적이 조여올수록 더욱 치밀하게 범죄를 이어간다. 더 이상의 범죄를 막기 위해 반드시 놈의 실체를 알아내야만 하는 감시반. 황반장과 하윤주는 모든 기억과 단서를 동원해 놈을 쫓기 시작하는데…",왓챠,"
1시간 59분
    ",15 이용가,2013,https://www.themoviedb.org//t/p/w300_and_h450_bestv2/2iZbCv0XJGaPwZTTF7atEosAxRR.jpg,https://www.themoviedb.org//t/p/w300_and_h450_bestv2/2iZbCv0XJGaPwZTTF7atEosAxRR.jpg,https://www.themoviedb.org//t/p/w533_and_h300_bestv2/aH4ZCM94FeWO0GSBLPYxnjkIuUP.jpg,https://www.themoviedb.org//video/play?key=YePM4sUz5gI
